"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0M690","2020-03-01 14:00:00","33.000","334.000","3.400","27.300","0.660","1008.200","","0.000","-99.000","-99.000","-99.000","28.700","","19.900",""
"C0V690","2020-03-01 14:00:00","30.000","300.000","6.000","25.700","0.790","1009.500","","0.000","-99.000","-99.000","-99.000","28.300","","22.900",""
"C0Z210","2020-03-01 14:00:00","126.000","24.000","1.300","24.900","0.610","999.200","","0.000","-99.000","-99.000","-99.000","27.400","","19.200",""
"C0U770","2020-03-01 14:00:00","5.000","126.000","1.500","24.200","0.770","1013.200","","0.000","-99.000","-99.000","-99.000","24.300","","19.400",""
"C0Z080","2020-03-01 14:00:00","298.000","5.000","1.700","23.800","0.770","979.000","","0.000","-99.000","-99.000","-99.000","31.900","","18.200",""
"C0G640","2020-03-01 14:00:00","17.000","345.000","2.500","24.000","0.800","1014.300","","0.000","-99.000","-99.000","-99.000","27.000","","19.100",""
"C0X200","2020-03-01 14:00:00","61.000","302.000","4.200","28.500","0.580","1005.100","","0.000","-99.000","-99.000","-99.000","29.200","","18.100",""
"C0U900","2020-03-01 14:00:00","63.000","97.000","2.200","23.800","0.790","1007.000","","0.000","-99.000","-99.000","-99.000","24.800","","18.000",""
"C0Z230","2020-03-01 14:00:00","31.000","47.000","2.300","22.800","0.750","1011.100","","0.500","-99.000","-99.000","-99.000","24.100","","20.200",""
"C0F9O0","2020-03-01 14:00:00","175.000","314.000","0.900","25.300","0.770","993.400","","0.000","-99.000","-99.000","-99.000","27.400","","19.600",""
"C0C540","2020-03-01 14:00:00","46.000","350.000","1.700","20.400","0.840","1009.000","","0.000","-99.000","-99.000","-99.000","22.800","","17.500",""
"C0G770","2020-03-01 14:00:00","15.000","357.000","2.200","24.300","0.790","1012.000","","0.000","-99.000","-99.000","-99.000","27.400","","21.100",""
"C0V670","2020-03-01 14:00:00","20.000","268.000","2.800","27.000","0.700","1010.000","","0.000","8.500","257.000","","28.800","","22.400",""
"C0A870","2020-03-01 14:00:00","685.000","272.000","5.300","18.400","0.940","934.500","","0.000","12.600","258.000","","20.000","","16.700",""
"C0R220","2020-03-01 14:00:00","23.000","271.000","4.000","29.100","0.620","1009.100","","0.000","-99.000","-99.000","-99.000","29.500","","20.700",""
"C0Z220","2020-03-01 14:00:00","589.000","64.000","0.800","20.500","0.930","948.600","","0.000","6.500","84.000","","23.800","","16.700",""
"C0D560","2020-03-01 14:00:00","147.000","304.000","2.800","21.600","0.830","997.500","","0.000","-99.000","-99.000","-99.000","23.100","","18.600",""
"C0I380","2020-03-01 14:00:00","258.000","282.000","1.600","28.700","0.520","982.200","","0.000","-99.000","-99.000","-99.000","29.800","","18.500",""
"C0Z020","2020-03-01 14:00:00","211.000","39.000","3.800","26.400","0.710","986.900","","0.000","-99.000","-99.000","-99.000","26.900","","18.900",""
"C0Z190","2020-03-01 14:00:00","62.000","116.000","3.600","22.800","0.990","1006.300","","0.000","-99.000","-99.000","-99.000","25.400","","19.900",""
"C0C710","2020-03-01 14:00:00","143.000","299.000","2.500","19.700","0.990","997.900","","0.000","-99.000","-99.000","-99.000","22.300","","15.500",""
"C0D360","2020-03-01 14:00:00","523.000","322.000","0.500","21.000","0.830","953.300","","0.000","-99.000","-99.000","-99.000","23.200","","15.100",""
"C0C680","2020-03-01 14:00:00","228.000","315.000","3.100","19.900","0.840","986.000","","0.000","-99.000","-99.000","-99.000","21.800","","17.800",""
"C0X140","2020-03-01 14:00:00","17.000","305.000","2.100","27.900","0.640","1010.300","","0.000","-99.000","-99.000","-99.000","29.200","","20.300",""
"C0V710","2020-03-01 14:00:00","34.000","326.000","4.000","27.000","0.660","1008.100","","0.000","-99.000","-99.000","-99.000","29.000","","23.400",""
"C0G840","2020-03-01 14:00:00","32.000","346.000","1.800","27.500","0.700","1009.300","","0.000","-99.000","-99.000","-99.000","28.700","","19.100",""
"C0S890","2020-03-01 14:00:00","238.000","117.000","0.800","27.700","0.610","987.300","","0.000","-99.000","-99.000","-99.000","30.100","","19.700",""
"C0T820","2020-03-01 14:00:00","550.000","125.000","1.200","24.400","0.570","953.700","","0.000","7.500","123.000","","25.900","","15.100",""
"C0F9I0","2020-03-01 14:00:00","194.000","350.000","3.900","22.900","0.830","991.200","","0.000","-99.000","-99.000","-99.000","24.800","","19.500",""
"C0C650","2020-03-01 14:00:00","208.000","340.000","0.800","18.900","0.920","990.000","","0.000","-99.000","-99.000","-99.000","21.300","","18.300",""
"C0R600","2020-03-01 14:00:00","766.000","303.000","1.400","24.300","0.710","926.900","","0.000","-99.000","-99.000","-99.000","25.800","","18.900",""
"C0Z320","2020-03-01 14:00:00","646.000","45.000","2.200","22.400","0.740","940.600","","0.000","-99.000","-99.000","-99.000","28.000","","14.600",""
"C0V210","2020-03-01 14:00:00","734.000","246.000","2.400","29.500","0.280","931.100","","0.000","8.000","285.000","","30.200","","14.800",""
"C0K240","2020-03-01 14:00:00","1132.000","314.000","1.300","22.800","0.740","892.400","","0.000","7.700","261.000","","24.500","","15.000",""
"C0M520","2020-03-01 14:00:00","15.000","308.000","5.000","26.400","0.690","1010.800","","0.000","-99.000","-99.000","-99.000","27.300","","19.100",""
"C0A530","2020-03-01 14:00:00","300.000","337.000","0.500","22.300","0.930","979.100","","0.000","-99.000","-99.000","-99.000","24.100","","16.000",""
"C0E820","2020-03-01 14:00:00","220.000","51.000","1.900","20.800","0.890","988.900","","0.000","-99.000","-99.000","-99.000","24.500","","16.500",""
"C0K450","2020-03-01 14:00:00","35.000","332.000","4.000","26.700","0.660","1008.300","","0.000","-99.000","-99.000","-99.000","28.100","","20.200",""
"C0G760","2020-03-01 14:00:00","53.000","324.000","3.000","26.800","0.780","1009.300","","0.000","-99.000","-99.000","-99.000","28.500","","19.000",""
"CM0120","2020-03-01 14:00:00","4.000","5.000","1.700","25.300","0.700","1013.000","","0.000","-99.000","-99.000","-99.000","26.000","","21.100",""
"C0Z290","2020-03-01 14:00:00","946.000","104.000","0.500","19.100","0.890","908.900","","0.000","-99.000","-99.000","-99.000","21.000","","15.500",""
"C0V680","2020-03-01 14:00:00","40.000","308.000","3.700","27.600","0.670","1007.400","","0.000","8.800","314.000","","29.800","","21.700",""
"C0F9U0","2020-03-01 14:00:00","74.000","266.000","1.400","27.000","0.660","1004.500","","0.000","-99.000","-99.000","-99.000","28.400","","21.100",""
"C0AI10","2020-03-01 14:00:00","76.000","27.000","3.400","21.400","0.850","1004.600","","0.000","-99.000","-99.000","-99.000","24.600","","17.700",""
"C0V530","2020-03-01 14:00:00","34.000","292.000","2.800","28.700","0.590","1008.000","","0.000","-99.000","-99.000","-99.000","29.600","","20.000",""
"C0R550","2020-03-01 14:00:00","38.000","286.000","3.900","30.300","0.520","1007.800","","0.000","12.400","244.000","","30.600","","19.500",""
"C0F9L0","2020-03-01 14:00:00","253.000","322.000","3.200","23.500","0.810","984.400","","0.000","-99.000","-99.000","-99.000","25.000","","18.900",""
"C0A950","2020-03-01 14:00:00","60.000","284.000","5.500","17.100","1.000","1007.500","","0.000","-99.000","-99.000","-99.000","21.100","","17.100",""
"C0R160","2020-03-01 14:00:00","45.000","297.000","4.600","30.000","0.560","1005.600","","0.000","-99.000","-99.000","-99.000","30.700","","20.000",""
"C0F9S0","2020-03-01 14:00:00","43.000","337.000","3.400","26.400","0.660","1008.200","","0.000","-99.000","-99.000","-99.000","27.500","","20.500",""
"C0M820","2020-03-01 14:00:00","980.000","222.000","2.500","21.400","0.590","905.700","","0.000","-99.000","-99.000","-99.000","24.500","","14.000",""
"C0G870","2020-03-01 14:00:00","12.000","3.000","3.200","24.400","0.760","1013.100","","0.000","-99.000","-99.000","-99.000","26.700","","19.300",""
"C0R530","2020-03-01 14:00:00","16.000","268.000","7.300","25.500","0.680","1009.700","","0.000","-99.000","-99.000","-99.000","27.200","","20.900",""
"C0O840","2020-03-01 14:00:00","134.000","311.000","3.100","27.400","0.580","995.600","","0.000","-99.000","-99.000","-99.000","28.700","","19.900",""
"C0A890","2020-03-01 14:00:00","40.000","357.000","0.500","19.100","0.910","1008.500","","0.000","6.600","338.000","","22.800","","16.600",""
"C0A660","2020-03-01 14:00:00","97.000","0.000","0.000","17.600","0.980","1002.700","","0.000","-99.000","-99.000","-99.000","18.600","","16.900",""
"C0T9H0","2020-03-01 14:00:00","725.000","82.000","2.600","19.700","0.990","933.400","","0.000","-99.000","-99.000","-99.000","25.300","","16.900",""
"C0R270","2020-03-01 14:00:00","51.000","316.000","2.800","28.800","0.660","1005.400","","0.000","-99.000","-99.000","-99.000","29.600","","21.600",""
"C0O980","2020-03-01 14:00:00","18.000","309.000","3.000","29.500","0.570","1011.500","","0.000","8.200","323.000","","31.400","","19.000",""
"C0T9I0","2020-03-01 14:00:00","152.000","49.000","2.100","26.100","0.680","996.900","","0.500","-99.000","-99.000","-99.000","26.300","","19.600",""
"C0V760","2020-03-01 14:00:00","30.000","314.000","3.800","27.400","0.650","1009.500","","0.000","-99.000","-99.000","-99.000","29.200","","21.500",""
"C0AG90","2020-03-01 14:00:00","25.000","334.000","0.800","21.500","0.830","1011.700","","0.000","-99.000","-99.000","-99.000","24.200","","18.800",""
"C0R570","2020-03-01 14:00:00","37.000","85.000","3.500","30.400","0.560","1006.100","","0.000","-99.000","-99.000","-99.000","30.800","","20.800",""
"C0O900","2020-03-01 14:00:00","9.000","339.000","5.000","28.000","0.730","1011.700","","0.000","-99.000","-99.000","-99.000","29.000","","19.600",""
"C0AD00","2020-03-01 14:00:00","86.000","354.000","0.900","19.400","0.950","1004.700","","0.000","-99.000","-99.000","-99.000","21.200","","18.400",""
"C0V700","2020-03-01 14:00:00","24.000","305.000","2.000","27.200","0.670","1008.700","","0.000","7.800","349.000","","28.500","","23.500",""
"C0AH00","2020-03-01 14:00:00","38.000","95.000","3.400","20.100","0.950","1009.300","","0.000","-99.000","-99.000","-99.000","23.900","","17.500",""
"C0X080","2020-03-01 14:00:00","2.000","319.000","4.600","28.600","0.610","1012.600","","0.000","-99.000","-99.000","-99.000","29.600","","17.400",""
"C0G910","2020-03-01 14:00:00","42.000","303.000","5.200","24.700","0.790","1009.400","","0.000","-99.000","-99.000","-99.000","26.600","","20.500",""
"C0I480","2020-03-01 14:00:00","2165.000","287.000","0.400","12.700","0.710","788.600","","0.000","7.400","44.000","","15.900","","7.500",""
"C0A860","2020-03-01 14:00:00","362.000","38.000","2.100","20.400","1.000","972.100","","0.000","-99.000","-99.000","-99.000","21.200","","15.000",""
"C0U940","2020-03-01 14:00:00","25.000","79.000","1.400","24.400","0.710","1011.500","","0.000","-99.000","-99.000","-99.000","27.400","","18.200",""
"C0S970","2020-03-01 14:00:00","19.000","77.000","4.400","25.600","0.750","1009.500","","0.000","-99.000","-99.000","-99.000","25.700","","20.000",""
"C0V260","2020-03-01 14:00:00","126.000","298.000","1.900","32.200","0.370","997.500","","0.000","8.200","278.000","","32.300","","18.400",""
"C0H990","2020-03-01 14:00:00","3076.000","197.000","3.400","4.400","0.940","705.000","","0.000","-99.000","-99.000","-99.000","9.500","","1.000",""
"C0F9K0","2020-03-01 14:00:00","30.000","359.000","3.200","22.200","0.880","1009.200","","0.000","-99.000","-99.000","-99.000","25.100","","20.500",""
"C0AH90","2020-03-01 14:00:00","660.000","59.000","1.700","21.000","0.790","941.200","","0.000","-99.000","-99.000","-99.000","23.100","","10.800",""
"C0W150","2020-03-01 14:00:00","42.000","99.000","0.500","22.400","0.760","1009.900","","0.000","-99.000","-99.000","-99.000","22.400","","17.400",""
"C0F000","2020-03-01 14:00:00","273.000","345.000","2.200","23.100","0.990","980.700","","0.000","-99.000","-99.000","-99.000","25.200","","19.000",""
"C0K410","2020-03-01 14:00:00","20.000","310.000","3.800","26.300","0.680","1009.900","","0.000","-99.000","-99.000","-99.000","28.100","","20.800",""
"C0R140","2020-03-01 14:00:00","740.000","314.000","2.500","24.600","0.480","932.200","","0.000","7.600","297.000","","26.500","","16.600",""
"C0V800","2020-03-01 14:00:00","256.000","294.000","2.200","30.000","0.380","981.300","","0.000","-99.000","-99.000","-99.000","30.600","","17.800",""
"C0S830","2020-03-01 14:00:00","288.000","69.000","2.500","23.500","0.840","981.900","","0.500","-99.000","-99.000","-99.000","28.900","","19.500",""
"C0S920","2020-03-01 14:00:00","98.000","119.000","1.400","27.500","0.690","995.800","","0.000","-99.000","-99.000","-99.000","27.500","","18.000",""
"C0V640","2020-03-01 14:00:00","35.000","301.000","6.500","26.600","0.740","1008.500","","0.000","-99.000","-99.000","-99.000","28.300","","20.700",""
"C0AH80","2020-03-01 14:00:00","68.000","308.000","3.100","21.500","0.840","1005.300","","0.000","-99.000","-99.000","-99.000","23.000","","16.500",""
"C0K250","2020-03-01 14:00:00","12.000","1.000","1.200","27.000","0.710","1012.200","","0.000","-99.000","-99.000","-99.000","29.200","","17.700",""
"C0R840","2020-03-01 14:00:00","536.000","280.000","6.700","23.600","-99.000","951.300","","3.000","-99.000","-99.000","-99.000","24.900","","18.500",""
"C0I410","2020-03-01 14:00:00","180.000","323.000","2.500","27.900","0.570","991.800","","0.000","-99.000","-99.000","-99.000","29.200","","19.200",""
"C0M410","2020-03-01 14:00:00","245.000","325.000","3.400","28.600","0.450","980.500","","0.000","-99.000","-99.000","-99.000","31.200","","17.600",""
"C0F9Z0","2020-03-01 14:00:00","3193.000","1.000","0.900","8.400","0.680","695.000","","0.000","-99.000","-99.000","-99.000","11.700","","1.500",""
"C0G810","2020-03-01 14:00:00","26.000","319.000","2.800","27.000","0.700","1010.200","","0.000","-99.000","-99.000","-99.000","28.100","","20.000",""
"C0U650","2020-03-01 14:00:00","442.000","64.000","2.100","22.800","0.780","963.300","","0.000","-99.000","-99.000","-99.000","24.700","","17.200",""
"C0D660","2020-03-01 14:00:00","65.000","314.000","1.900","21.300","0.830","1006.800","","0.000","-99.000","-99.000","-99.000","23.200","","18.800",""
"C0E540","2020-03-01 14:00:00","32.000","6.000","1.700","22.000","0.840","1010.900","","0.000","-99.000","-99.000","-99.000","24.500","","16.900",""
"C0W170","2020-03-01 14:00:00","42.000","32.000","6.000","13.900","0.930","1009.600","","2.000","-99.000","-99.000","-99.000","14.800","","12.200",""
"C0Z150","2020-03-01 14:00:00","27.000","57.000","5.800","23.500","0.870","1010.800","","0.000","-99.000","-99.000","-99.000","25.800","","20.300",""
"C0S840","2020-03-01 14:00:00","22.000","54.000","2.000","26.400","0.740","1011.000","","0.500","-99.000","-99.000","-99.000","26.600","","19.300",""
"C0H9A0","2020-03-01 14:00:00","1595.000","81.000","2.100","19.000","0.510","846.100","","0.000","-99.000","-99.000","-99.000","23.500","","11.400",""
"C0Z300","2020-03-01 14:00:00","182.000","113.000","3.000","25.800","0.770","992.400","","0.000","-99.000","-99.000","-99.000","27.900","","19.200",""
"C0G730","2020-03-01 14:00:00","27.000","345.000","3.500","23.500","0.890","1011.300","","0.000","-99.000","-99.000","-99.000","26.100","","19.700",""
"C0V730","2020-03-01 14:00:00","33.000","301.000","2.600","28.600","0.580","1008.800","","0.000","-99.000","-99.000","-99.000","30.200","","22.000",""
"C0SA00","2020-03-01 14:00:00","466.000","109.000","2.100","24.300","0.810","959.000","","0.500","-99.000","-99.000","-99.000","25.300","","15.900",""
"C0S900","2020-03-01 14:00:00","27.000","244.000","2.800","26.900","0.790","1010.200","","0.000","-99.000","-99.000","-99.000","27.000","","21.200",""
"C0C480","2020-03-01 14:00:00","105.000","265.000","0.700","20.900","0.810","1001.900","","0.000","-99.000","-99.000","-99.000","23.300","","18.300",""
"C0V720","2020-03-01 14:00:00","15.000","296.000","3.600","28.900","0.570","1010.200","","0.000","9.700","312.000","","29.400","","22.200",""
"C0UA60","2020-03-01 14:00:00","566.000","72.000","0.900","21.900","0.780","949.400","","0.000","-99.000","-99.000","-99.000","23.300","","17.000",""
"C0A980","2020-03-01 14:00:00","11.000","328.000","2.300","21.300","0.810","1013.500","","0.000","9.300","343.000","","23.100","","18.300",""
"C0C670","2020-03-01 14:00:00","250.000","331.000","1.800","19.500","0.880","985.700","","0.000","-99.000","-99.000","-99.000","21.800","","19.100",""
"C0K550","2020-03-01 14:00:00","15.000","312.000","3.600","26.000","0.710","1011.700","","0.000","-99.000","-99.000","-99.000","27.400","","20.000",""
"C0R350","2020-03-01 14:00:00","35.000","297.000","3.500","27.700","0.720","1008.700","","0.000","-99.000","-99.000","-99.000","28.000","","18.700",""
"C0T9F0","2020-03-01 14:00:00","251.000","104.000","0.500","22.800","0.810","984.800","","0.000","-99.000","-99.000","-99.000","27.900","","19.200",""
"C0D390","2020-03-01 14:00:00","146.000","293.000","0.400","22.300","0.810","995.600","","0.000","-99.000","-99.000","-99.000","24.900","","17.100",""
"C0E430","2020-03-01 14:00:00","258.000","262.000","0.600","20.400","0.910","987.900","","0.000","-99.000","-99.000","-99.000","23.200","","16.700",""
"C0O990","2020-03-01 14:00:00","18.000","319.000","1.900","29.600","0.570","1010.100","","0.000","-99.000","-99.000","-99.000","31.000","","18.700",""
"CM0010","2020-03-01 14:00:00","68.000","218.000","1.100","22.000","0.740","1006.500","","0.000","-99.000","-99.000","-99.000","23.300","","18.100",""
"C0K500","2020-03-01 14:00:00","12.000","336.000","3.100","25.800","0.730","1010.700","","0.000","-99.000","-99.000","-99.000","28.100","","20.000",""
"C0X260","2020-03-01 14:00:00","39.000","317.000","4.200","27.500","0.690","1008.800","","0.000","-99.000","-99.000","-99.000","28.900","","20.400",""
"C0ACA0","2020-03-01 14:00:00","25.000","11.000","0.500","21.000","0.890","1010.100","","0.000","-99.000","-99.000","-99.000","22.800","","18.800",""
"C0X180","2020-03-01 14:00:00","62.000","321.000","2.500","29.100","0.570","1004.800","","0.000","7.600","285.000","","29.700","","19.700",""
"C0F930","2020-03-01 14:00:00","100.000","348.000","1.300","23.700","0.880","1002.200","","0.000","-99.000","-99.000","-99.000","26.300","","19.300",""
"C0I010","2020-03-01 14:00:00","1562.000","331.000","1.900","21.000","0.460","848.100","","0.000","-99.000","-99.000","-99.000","22.000","","11.700",""
"C0R190","2020-03-01 14:00:00","32.000","299.000","3.900","30.400","0.530","1006.900","","0.000","-99.000","-99.000","-99.000","31.000","","18.500",""
"C0E420","2020-03-01 14:00:00","19.000","347.000","2.400","21.100","0.860","1010.200","","0.000","-99.000","-99.000","-99.000","22.700","","17.200",""
"C0W160","2020-03-01 14:00:00","49.000","61.000","7.700","15.800","0.920","1005.800","","0.000","-99.000","-99.000","-99.000","19.500","","14.600",""
"C0I460","2020-03-01 14:00:00","110.000","331.000","3.400","27.800","0.580","1000.400","","0.000","-99.000","-99.000","-99.000","28.900","","19.500",""
"C0A9F0","2020-03-01 14:00:00","35.000","269.000","1.800","23.700","0.760","1010.000","","0.000","-99.000","-99.000","-99.000","25.400","","19.700",""
"C0F9A0","2020-03-01 14:00:00","425.000","288.000","1.600","26.600","0.640","965.400","","0.000","-99.000","-99.000","-99.000","28.700","","19.300",""
"C0O950","2020-03-01 14:00:00","4.000","325.000","3.800","26.800","0.720","1011.700","","0.000","-99.000","-99.000","-99.000","27.800","","20.200",""
"C0M760","2020-03-01 14:00:00","40.000","319.000","3.200","26.900","0.670","1008.400","","0.000","-99.000","-99.000","-99.000","28.400","","19.700",""
"C0AH70","2020-03-01 14:00:00","34.000","274.000","2.300","22.500","0.700","1010.400","","0.000","-99.000","-99.000","-99.000","24.100","","19.800",""
"C0V250","2020-03-01 14:00:00","298.000","202.000","1.700","31.900","0.290","977.800","","0.000","-99.000","-99.000","-99.000","33.000","","17.300",""
"C0U980","2020-03-01 14:00:00","573.000","291.000","3.200","20.500","0.860","949.700","","0.500","-99.000","-99.000","-99.000","21.500","","15.200",""
"C0S740","2020-03-01 14:00:00","289.000","35.000","2.000","28.000","0.620","980.100","","0.000","-99.000","-99.000","-99.000","28.100","","18.800",""
"C0A940","2020-03-01 14:00:00","49.000","18.000","2.300","20.100","0.920","1008.600","","0.000","-99.000","-99.000","-99.000","20.700","","17.200",""
"C0A920","2020-03-01 14:00:00","196.000","298.000","2.900","17.900","1.000","990.800","","0.000","-99.000","-99.000","-99.000","21.600","","17.000",""
"C0T870","2020-03-01 14:00:00","135.000","220.000","1.400","23.100","0.800","997.500","","0.000","-99.000","-99.000","-99.000","27.000","","16.400",""
"C0O930","2020-03-01 14:00:00","69.000","302.000","1.400","30.400","0.560","1005.300","","0.000","6.800","278.000","","32.100","","18.200",""
"C0AI40","2020-03-01 14:00:00","37.000","289.000","3.300","22.200","0.760","1009.900","","0.000","-99.000","-99.000","-99.000","23.500","","19.300",""
"C0C460","2020-03-01 14:00:00","482.000","274.000","0.600","22.700","0.740","960.000","","0.000","-99.000","-99.000","-99.000","22.800","","16.100",""
"C0E520","2020-03-01 14:00:00","320.000","350.000","1.700","24.500","0.760","978.200","","0.000","-99.000","-99.000","-99.000","26.600","","15.200",""
"C0T9D0","2020-03-01 14:00:00","7.000","39.000","0.700","24.700","0.790","1013.800","","0.000","-99.000","-99.000","-99.000","27.300","","19.200",""
"C0I390","2020-03-01 14:00:00","1184.000","258.000","2.600","22.700","0.440","885.700","","0.000","-99.000","-99.000","-99.000","23.400","","13.500",""
"C0B020","2020-03-01 14:00:00","86.000","350.000","4.400","17.700","1.000","1002.600","","0.000","-99.000","-99.000","-99.000","20.400","","17.000",""
"CM0170","2020-03-01 14:00:00","106.000","262.000","3.100","26.100","0.650","1001.700","","0.000","-99.000","-99.000","-99.000","27.500","","18.000",""
"C0F860","2020-03-01 14:00:00","2215.000","218.000","2.700","15.400","0.570","780.500","","0.000","-99.000","-99.000","-99.000","16.800","","8.200",""
"C0U890","2020-03-01 14:00:00","116.000","89.000","4.100","23.700","0.890","1000.700","","0.000","-99.000","-99.000","-99.000","25.200","","18.200",""
"C0G800","2020-03-01 14:00:00","15.000","355.000","3.300","23.700","0.910","1011.800","","0.000","-99.000","-99.000","-99.000","26.700","","19.900",""
"C0F850","2020-03-01 14:00:00","379.000","310.000","3.100","24.900","0.690","969.500","","0.000","-99.000","-99.000","-99.000","25.900","","16.800",""
"C0AH50","2020-03-01 14:00:00","275.000","293.000","1.800","17.800","0.990","982.400","","0.000","-99.000","-99.000","-99.000","20.700","","17.500",""
"C0Z160","2020-03-01 14:00:00","124.000","73.000","1.700","24.500","0.700","999.700","","0.000","-99.000","-99.000","-99.000","26.800","","18.900",""
"C0R540","2020-03-01 14:00:00","17.000","282.000","5.000","27.800","0.650","1009.400","","0.000","-99.000","-99.000","-99.000","28.700","","20.900",""
"C0K480","2020-03-01 14:00:00","56.000","313.000","3.600","26.100","0.870","1006.400","","0.000","-99.000","-99.000","-99.000","27.400","","20.100",""
"C0H890","2020-03-01 14:00:00","440.000","264.000","2.600","27.700","0.460","961.900","","0.000","-99.000","-99.000","-99.000","28.000","","18.000",""
"C0S770","2020-03-01 14:00:00","375.000","133.000","1.100","23.600","0.850","969.500","","0.000","-99.000","-99.000","-99.000","24.100","","17.000",""
"C0X230","2020-03-01 14:00:00","29.000","326.000","6.100","25.800","0.720","1010.900","","0.000","-99.000","-99.000","-99.000","27.100","","19.600",""
"C0B010","2020-03-01 14:00:00","38.000","110.000","1.900","19.200","0.970","1007.400","","0.000","-99.000","-99.000","-99.000","21.000","","17.500",""
"C0R490","2020-03-01 14:00:00","49.000","252.000","6.100","29.700","0.520","1005.200","","0.000","-99.000","-99.000","-99.000","30.800","","20.800",""
"C0V440","2020-03-01 14:00:00","27.000","305.000","2.400","28.000","0.570","1008.500","","0.000","-99.000","-99.000","-99.000","30.400","","20.300",""
"C0SA40","2020-03-01 14:00:00","200.000","85.000","3.700","26.100","0.660","989.300","","0.000","-99.000","-99.000","-99.000","28.800","","19.200",""
"C0Z280","2020-03-01 14:00:00","224.000","105.000","4.000","24.400","0.710","988.200","","0.000","-99.000","-99.000","-99.000","26.900","","19.300",""
"C0Z070","2020-03-01 14:00:00","247.000","0.000","0.200","25.400","0.690","984.200","","0.000","-99.000","-99.000","-99.000","28.600","","18.900",""
"CM0180","2020-03-01 14:00:00","313.000","166.000","1.100","31.000","0.310","977.000","","0.000","-99.000","-99.000","-99.000","32.500","","17.200",""
"C0T9N0","2020-03-01 14:00:00","261.000","348.000","2.700","26.800","0.620","982.600","","0.000","-99.000","-99.000","-99.000","27.900","","19.300",""
"C0K470","2020-03-01 14:00:00","97.000","296.000","3.100","27.500","0.670","1001.600","","0.000","-99.000","-99.000","-99.000","28.400","","18.300",""
"C0R720","2020-03-01 14:00:00","214.000","313.000","2.500","26.500","0.690","987.500","","0.000","10.300","279.000","","27.200","","20.000",""
"C0V650","2020-03-01 14:00:00","28.000","320.000","8.000","25.900","0.760","1011.300","","0.000","-99.000","-99.000","-99.000","27.900","","21.400",""
"C0H9C0","2020-03-01 14:00:00","3402.000","297.000","0.800","3.000","0.890","675.300","","0.000","-99.000","-99.000","-99.000","7.500","","-0.200",""
"C0U780","2020-03-01 14:00:00","15.000","61.000","1.600","22.600","0.890","1012.000","","0.000","-99.000","-99.000","-99.000","24.000","","19.400",""
"C0U760","2020-03-01 14:00:00","22.000","106.000","0.700","23.200","0.840","1012.400","","0.000","-99.000","-99.000","-99.000","25.200","","18.600",""
"C0X290","2020-03-01 14:00:00","10.000","331.000","4.800","25.600","0.750","1012.000","","0.000","-99.000","-99.000","-99.000","26.400","","21.400",""
"C0E830","2020-03-01 14:00:00","37.000","1.000","3.000","21.700","0.850","1009.500","","0.000","-99.000","-99.000","-99.000","24.600","","18.700",""
"C0K330","2020-03-01 14:00:00","38.000","311.000","3.200","26.200","0.700","1008.500","","0.000","-99.000","-99.000","-99.000","28.600","","20.000",""
"C0M660","2020-03-01 14:00:00","40.000","318.000","4.700","26.200","0.680","1008.800","","0.000","-99.000","-99.000","-99.000","28.300","","19.900",""
"C0D580","2020-03-01 14:00:00","120.000","254.000","0.300","21.500","0.860","1000.200","","0.000","-99.000","-99.000","-99.000","22.800","","16.000",""
"C0R640","2020-03-01 14:00:00","21.000","289.000","6.000","26.200","0.800","1010.300","","0.000","-99.000","-99.000","-99.000","27.600","","21.700",""
"C0E810","2020-03-01 14:00:00","53.000","347.000","2.800","22.000","0.890","1008.600","","0.000","-99.000","-99.000","-99.000","26.000","","16.400",""
"C0A550","2020-03-01 14:00:00","422.000","326.000","0.900","23.300","0.810","966.100","","0.000","6.600","308.000","","23.800","","14.400",""
"C0G750","2020-03-01 14:00:00","31.000","291.000","2.500","25.300","0.750","1010.800","","0.000","-99.000","-99.000","-99.000","27.200","","20.000",""
"C0Z270","2020-03-01 14:00:00","343.000","71.000","0.700","21.800","0.920","974.800","","0.000","-99.000","-99.000","-99.000","24.200","","18.400",""
"C0UA30","2020-03-01 14:00:00","1397.000","85.000","0.400","18.100","0.990","860.200","","0.000","-99.000","-99.000","-99.000","21.600","","13.100",""
"C0I080","2020-03-01 14:00:00","536.000","9.000","1.000","25.900","0.530","955.100","","0.000","-99.000","-99.000","-99.000","29.000","","17.200",""
"C0UA00","2020-03-01 14:00:00","392.000","344.000","0.900","25.200","0.650","969.200","","0.000","-99.000","-99.000","-99.000","27.500","","15.200",""
"C0AD40","2020-03-01 14:00:00","32.000","7.000","0.900","21.100","0.830","1010.100","","0.000","-99.000","-99.000","-99.000","24.200","","17.400",""
"C0G900","2020-03-01 14:00:00","20.000","4.000","4.800","22.900","0.890","1010.500","","0.000","-99.000","-99.000","-99.000","25.800","","21.800",""
"C0S660","2020-03-01 14:00:00","794.000","51.000","1.400","23.400","0.660","925.300","","0.000","7.100","39.000","","24.400","","15.000",""
"C0M640","2020-03-01 14:00:00","155.000","345.000","2.900","27.500","0.570","994.800","","0.000","-99.000","-99.000","-99.000","28.600","","20.100",""
